review_id,port,sentence,sentiment
301,Costa Maya,"In hindsight, definitely should have booked something.",0.4019
301,Cozumel,Cozumel was simple and flexible.,0.2263
301,Cozumel,"We just grabbed a taxi and spent time near the water, no pressure, no rush.",0.4168
302,Roatan,"Roatan was more of a beach and wildlife day for us, which was fun",0.5106
302,Cozumel,"Cozumel was the easiest day, we didn't even book anything and still had a full day just walking around and finding places to sit by the water.",0.4215
303,Cozumel,Cozumel felt very easy to explore on your own.,0.4927
303,Cozumel,I liked that we didn't need an excursion to enjoy it.,0.7184
303,Roatan,"Roatan was more structured, we did a tour that included animals and a beach stop, and it was nice",0.1531
303,Costa Maya,Costa Maya was the only stop where I felt like we didn't really get much out of it.,0.0772
303,Costa Maya,We stayed close to the port and it just felt like a big tourist zone.,0.3612
304,Cozumel,"Cozumel had a nice balance-you could explore, shop, or just relax without needing much planning.",0.6908
305,Roatan,Roatan had the best excursion options in my opinion.,0.6369
305,Costa Maya,Costa Maya was not my favorite.,-0.357
305,Cozumel,"Cozumel was easygoing, we rented a scooter and just drove around for a few hours.",0.3182
306,Cozumel,Cozumel worked best for that-we took a short taxi ride and spent the day relaxing by the water.,0.8126
306,Roatan,Roatan was a bit more active since we joined a group excursion.,0.4576
306,Costa Maya,"Costa Maya felt like it required more effort to enjoy fully, and we didn't quite figure that out until it was too late.",0.7152
307,Costa Maya,Costa Maya was the most disappointing stop for me.,-0.7159
307,Costa Maya,We didn't book anything and the port area felt crowded and repetitive.,-0.25
307,Roatan,"Roatan made up for it though-we did a combination of snorkeling and a wildlife visit, and that was probably the highlight of the trip.",0.34
307,Cozumel,"Cozumel was somewhere in the middle, easy to navigate",0.4404
307,Cozumel,definitely busy.,0.4019
308,Cozumel,Cozumel was more relaxed and easy to figure out.,0.7688
309,Cozumel,Cozumel was my favorite just because of how simple it was.,0.4588
309,Roatan,Roatan was great too,0.6249
309,Costa Maya,Costa Maya felt like you really needed an excursion to make the most of it.,0.3612
310,Roatan,"In Roatan, we booked a longer excursion that combined snorkeling with a stop at a small animal sanctuary.",-0.296
310,Roatan,"It was fun,",0.5106
310,Roatan,the timing was tight and we didn't get much free time.,-0.4023
310,Costa Maya,Costa Maya was more frustrating because we didn't plan ahead and ended up stuck in the port area longer than we wanted.,-0.6361
310,Cozumel,Cozumel was the easiest day by far.,0.4215
310,Cozumel,"We split up, some of us went snorkeling, others just walked around and found a place to relax.",0.4404
310,Cozumel,It was nice not having a strict schedule.,0.4215
310,Costa Maya,"definitely rewards planning ahead, especially for Costa Maya.",0.7003
311,Roatan,Roatan had some of the best views on the whole trip.,0.6369
311,Roatan,"We didn't do a formal excursion, just hired a local driver, and it worked out really well.",0.3384
311,Costa Maya,Costa Maya was less interesting to me.,0.3415
311,Cozumel,Cozumel was fun,0.5106
312,Costa Maya,"Costa Maya was actually my favorite because we did a smaller, more personal excursion.",0.4588
312,Cozumel,Cozumel was easy,0.4404
313,Roatan,Roatan was the highlight thanks to the snorkeling.,0.6486
313,Cozumel,Cozumel was convenient and flexible.,0.2263
314,Cozumel,Cozumel was the easiest port to enjoy without planning.,0.7184
315,Roatan,Roatan and Cozumel both had better options for excursions and exploring.,0.4404
315,Cozumel,Roatan and Cozumel both had better options for excursions and exploring.,0.4404
316,Roatan,Roatan was beautiful,0.5994
316,Cozumel,Cozumel was relaxed and easy.,0.7269
317,Costa Maya,Costa Maya was just okay.,0.2263
318,Roatan,Roatan was our favorite stop because of the wildlife experiences.,0.2023
319,Costa Maya,Costa Maya felt like it needed better planning.,0.6597
319,Roatan,Roatan and Cozumel were both enjoyable in different ways.,0.4404
319,Cozumel,Roatan and Cozumel were both enjoyable in different ways.,0.4404
320,Costa Maya,Costa Maya was the trickiest port for us.,-0.296
320,Costa Maya,"We didn't book anything in advance, thinking we could explore freely,",0.4404
320,Costa Maya,"We eventually took a taxi out to a quieter beach, which improved things,",0.4767
320,Cozumel,Cozumel was by far the easiest stop.,0.1531
320,Cozumel,We chose to keep it simple and still had a really enjoyable day.,0.4927
321,Roatan,"Roatan ended up being our favorite stop, mostly because we booked a small-group island tour that included a wildlife sanctuary and a quiet beach on the other side of the island.",0.2023
321,Roatan,"Holding a sloth felt surreal, even if it was clearly set up for tourists.",0.4019
321,Costa Maya,Costa Maya was more frustrating.,-0.4927
321,Costa Maya,it felt a bit disorganized once outside.,-0.296
321,Costa Maya,We ended up at a beach club that was fine,0.2023
321,Cozumel,Cozumel felt the easiest to navigate.,0.4215
321,Cozumel,enjoyable.,0.4404
322,Cozumel,Cozumel was the highlight for me.,0.34
322,Cozumel,"The guides kept things moving without rushing us too much, which I appreciated.",0.5106
322,Roatan,Roatan was good,0.4404
322,Roatan,"Fun,",0.5106
323,Roatan,Roatan surprised me in a good way.,0.5859
323,Roatan,"We did a snorkeling trip off a small boat and I was nervous at first,",-0.2732
323,Roatan,the water was calm and clear.,0.5994
323,Costa Maya,Costa Maya was a long day because we chose the ruins tour.,-0.4404
323,Costa Maya,"once we got there, it was worth it.",0.2263
323,Costa Maya,"The guide explained a lot about the history, which made it more meaningful.",0.3804
323,Cozumel,Cozumel was more relaxed.,0.5413
323,Cozumel,"We didn't book anything and just walked around, which was actually nice after two more structured days.",0.4215
324,Roatan,Roatan was great for adventure.,0.7506
324,Roatan,"I did an ATV excursion through some pretty rugged terrain, which was fun",0.7579
324,Roatan,also a bit chaotic.,-0.4939
324,Roatan,"Helmets were optional, which was… interesting.",0.4019
324,Cozumel,Cozumel was the easiest day.,0.4215
324,Cozumel,Took a taxi to a beach club and just relaxed.,0.4939
324,Cozumel,That ended up being my favorite part of the trip.,0.4588
325,Costa Maya,Costa Maya ended up being the most memorable stop for me because of a small cooking class excursion we booked.,-0.3566
325,Costa Maya,"The staff were funny and engaging, which made a big difference.",0.6486
325,Roatan,Roatan was beautiful,0.5994
325,Roatan,"We did a beach break that was nice, though a bit crowded.",0.4215
326,Roatan,"Roatan was probably the most ""active"" day.",0.4576
326,Roatan,Views were amazing though.,0.5859
327,Roatan,"Roatan worked well because we booked a private driver who took us to a scenic overlook, a small beach, and a local restaurant.",0.2732
327,Costa Maya,Costa Maya was tougher.,0.1779
327,Costa Maya,the taxi situation was confusing and a bit aggressive.,-0.3612
327,Costa Maya,"Once there, it was fine, just not outstanding.",-0.3442
327,Cozumel,Cozumel was the easiest port logistically.,0.4215
328,Cozumel,Cozumel felt very polished compared to the other stops.,-0.1531
328,Cozumel,no complaints.,0.3089
328,Costa Maya,Costa Maya was my least favorite.,-0.357
329,Roatan,Roatan was fun,0.5106
329,Roatan,"We chose a snorkeling trip and it was good, just crowded.",0.4404
329,Costa Maya,Costa Maya we did a ruins tour.,-0.4404
329,Costa Maya,really interesting once there.,0.4576
329,Cozumel,Cozumel was easy and relaxed.,0.7269
330,Cozumel,"Cozumel, on the other hand, was effortless.",0.4939
330,Cozumel,It felt like the only port where we could truly move at our own pace without worrying about logistics.,0.7533
331,Roatan,Roatan was much better.,0.4404
331,Roatan,We did a beach and snorkeling combo that felt more natural.,0.4201
332,Cozumel,"As someone who prefers independent travel, I found Cozumel to be the best port because it allowed flexibility.",0.765
332,Cozumel,"We rented a car for a few hours and drove along the coast, stopping at quieter spots.",-0.1531
332,Cozumel,That freedom made it feel less like a cruise stop.,0.6378
332,Costa Maya,Costa Maya was the most challenging to navigate on our own.,0.2247
332,Costa Maya,didn't feel like we had enough time to go far.,-0.2755
332,Costa Maya,"In hindsight, booking something structured there would have been better.",0.4404
333,Costa Maya,Costa Maya felt more limited unless you booked something specific.,-0.2944
333,Cozumel,"Cozumel was easy and convenient, which I appreciated after two busier days.",0.7351
334,Cozumel,Cozumel was the best for just walking around and doing your own thing.,0.6369
335,Roatan,I was traveling solo and found Roatan to be surprisingly easy to navigate with a group excursion.,0.6249
335,Roatan,"I joined a snorkeling tour, and the guides made sure everyone felt comfortable, which I appreciated.",0.836
335,Costa Maya,Costa Maya was less enjoyable.,0.3832
335,Costa Maya,I stayed in the port area and didn't feel motivated to explore further.,-0.357
335,Cozumel,Cozumel was a nice balance.,0.4215
335,Cozumel,"I joined a small walking group I met on the ship and we explored together, which made it more enjoyable.",0.4927
336,Cozumel,Cozumel worked perfectly for that.,0.6369
336,Cozumel,We went to a quieter beach club and spent hours just relaxing.,0.4939
336,Costa Maya,Costa Maya didn't leave much of an impression.,0.2612
337,Roatan,Roatan had the best mix of nature and activity.,0.6369
337,Roatan,"We did a guided tour that included a viewpoint, local market, and beach stop.",-0.296
337,Roatan,It felt like we saw more of the island beyond the typical tourist spots.,0.3612
337,Costa Maya,Costa Maya was more hit or miss.,-0.2177
337,Costa Maya,"The beach we went to was nice,",0.4215
337,Costa Maya,getting there involved some confusion with taxis and timing.,-0.296
338,Costa Maya,"Costa Maya surprised me in a good way because we booked a small, less crowded beach club.",0.5859
338,Costa Maya,It felt more relaxed than I expected after hearing mixed reviews.,0.5413
338,Roatan,Roatan was fun,0.5106
338,Roatan,"busy, especially at the popular excursion spots.",0.4703
338,Cozumel,"Cozumel felt the most polished and tourist-friendly, which made it easy",0.4404
339,Roatan,Roatan felt like the most adventurous stop.,0.4048
339,Roatan,We did ziplining and it was honestly a highlight of the trip.,0.6597
339,Cozumel,Cozumel was the easiest to just explore without a plan.,0.4215
340,Roatan,"In Roatan, we booked a multi-stop excursion that included a wildlife sanctuary, a short cultural stop, and a beach break.",-0.296
340,Roatan,"That said, it did feel somewhat rushed at each stop.",-0.296
340,Costa Maya,Costa Maya required the most effort to enjoy.,0.5367
340,Costa Maya,"We chose a ruins excursion, which meant an early start and a long ride inland.",-0.4404
340,Costa Maya,"The site itself was fascinating and worth seeing at least once,",0.6597
340,Cozumel,Cozumel ended up being our most relaxed stop.,0.2534
340,Cozumel,It was the only port where we didn't feel like we were on a schedule.,-0.2755
341,Roatan,Roatan ended up being the highlight for me.,0.34
341,Roatan,"We booked a small group snorkeling trip and the reef was surprisingly vibrant, way better than I expected.",0.8176
341,Costa Maya,I wish we had more time in Roatan and less in Costa Maya.,0.4019
341,Roatan,I wish we had more time in Roatan and less in Costa Maya.,0.4019
342,Roatan,Roatan was much more relaxed.,0.5413
342,Roatan,"We hired a local driver and he took us around the island, including a stop where we saw sloths and monkeys.",-0.296
342,Cozumel,Cozumel we honestly just walked around near the port and got back on early because nothing stood out to us.,0.4588
343,Roatan,Roatan did not disappoint.,0.3089
343,Cozumel,Cozumel had better structure.,0.4404
343,Cozumel,"We did a snorkeling excursion that was organized well,",0.2732
344,Cozumel,Cozumel was my favorite stop because we did a cooking class in a small group setting.,0.2023
344,Roatan,Roatan was nice,0.4215
344,Costa Maya,Costa Maya was just okay.,0.2263
344,Costa Maya,"We stayed near the port and didn't venture far, which might have been our mistake.",-0.34
345,Cozumel,"Cozumel was efficient and easy to navigate on your own, which I appreciated.",0.8402
346,Costa Maya,"Costa Maya, on the other hand, felt like a missed opportunity.",0.743
346,Costa Maya,We didn't book an excursion and regretted it because the port area alone didn't offer much beyond shopping.,-0.5574
346,Cozumel,Cozumel was fun,0.5106
346,Cozumel,"We did a beach break and it was relaxing, just not very unique.",0.4939
347,Costa Maya,Costa Maya surprised me in a good way.,0.5859
347,Costa Maya,"We booked a small beach club outside the main port and it was peaceful, not crowded at all.",0.4939
347,Roatan,"Roatan was more active for us-we did snorkeling and a quick stop in town,",0.2006
347,Cozumel,Cozumel was the busiest stop by far.,-0.296
348,Roatan,"We skipped Roatan entirely and stayed onboard because none of the excursions appealed to us, which I slightly regret now after hearing others talk about it.",-0.3626
348,Costa Maya,"Costa Maya we explored independently and ended up renting bikes, which was actually fun and different.",0.5106
348,Cozumel,Cozumel was easy to navigate and we found a small café away from the crowds that made the day worthwhile.,0.6486
349,Cozumel,"Cozumel had better infrastructure,",0.4404
349,Cozumel,I enjoyed the variety across the stops though.,0.4019
350,Cozumel,We did a snorkeling trip in Cozumel that started early and that was probably the best organized excursion of the trip.,0.6369
350,Roatan,Roatan was beautiful,0.5994
350,Roatan,transportation felt a bit chaotic getting to our beach location.,-0.4939
350,Costa Maya,"Costa Maya we mostly wandered and shopped, which was fine",0.2023
351,Costa Maya,Costa Maya felt more limited unless you plan ahead.,-0.2944
351,Roatan,Roatan had great scenery,0.6249
352,Roatan,Roatan ended up being my favorite port because it felt less commercial compared to the others.,0.4588
352,Roatan,We booked a snorkeling excursion that took us out to a reef with clear water and not too many people around.,0.3818
352,Costa Maya,"Costa Maya felt very controlled, almost like a theme park version of a port.",0.355
352,Cozumel,Cozumel had a better balance.,0.4404
352,Cozumel,"We went to a beach club that limited capacity, so it didn't feel overcrowded.",-0.2263
352,Costa Maya,"I think planning ahead really matters for these stops, especially Costa Maya.",-0.0534
353,Costa Maya,Costa Maya was our least favorite stop.,-0.569
353,Roatan,"Roatan was better, especially the beach we visited.",0.4404
353,Cozumel,"Cozumel was fun for shopping and walking around,",0.5106
354,Costa Maya,"We did a guided ruins tour from Costa Maya and while it was interesting, the time spent traveling compared to time at the site felt off.",-0.0516
354,Roatan,Roatan was much more relaxed and enjoyable for us.,0.7688
354,Cozumel,Cozumel was easy,0.4404
355,Roatan,Roatan had the best excursion options by far.,0.6369
355,Roatan,"We did a combination of snorkeling and a short cultural tour, and it felt like we saw a lot in one day.",0.3612
355,Costa Maya,Costa Maya felt like it required more planning.,0.3612
356,Cozumel,"We focused on relaxing, so in Cozumel we picked a quiet beach and stayed there most of the day.",0.7003
356,Costa Maya,Costa Maya we didn't leave the port area and honestly that was enough for us.,0.485
357,Roatan,"Roatan was great for snorkeling, very clear water.",0.7902
357,Cozumel,Cozumel had good balance,0.4404
357,Roatan,I'd still do this itinerary again for Roatan alone.,-0.25
358,Costa Maya,"Costa Maya was a bit disappointing because we didn't book anything in advance and ended up staying within the port complex, which felt artificial.",-0.4939
358,Cozumel,Cozumel redeemed things slightly.,0.3182
359,Cozumel,Cozumel was probably the easiest port to enjoy without much planning.,0.7184
359,Cozumel,"We just walked, ate, and relaxed.",0.4939
359,Cozumel,had better natural beauty.,0.8481
359,Costa Maya,Costa Maya felt like you either book an excursion or you miss out.,0.2263
360,Costa Maya,"If I were to do this itinerary again, I would plan more carefully for Costa Maya and prioritize unique excursions rather than staying near the port.",0.2006
361,Roatan,Roatan was the highlight for us.,0.34
361,Roatan,"The greenery is stunning, though the traffic near the port at Coxen Hole is absolutely no joke.",0.1844
361,Costa Maya,"I wish the Costa Maya stop was longer because by the time we got back from the ruins, we had zero time to explore the actual port shops or the pool area.",-0.34
362,Cozumel,Cozumel was okay,0.2263
362,Roatan,Roatan was beautiful,0.5994
362,Roatan,we had a major delay getting back to the ship because of a road accident that backed up traffic for miles.,-0.6801
362,Roatan,"It was a bit stressful watching the clock,",-0.5106
362,Roatan,"The island itself is gorgeous, just be mindful of the narrow roads.",0.6124
363,Cozumel,The water in Cozumel is crystal clear!,0.4389
363,Cozumel,We went to Palancar Beach and it was so peaceful.,0.6269
363,Roatan,"Roatan was also great, we did the sloth sanctuary.",0.6249
363,Roatan,Those animals are so sweet.,0.5949
363,Costa Maya,"Costa Maya was the only letdown, it felt like a giant outdoor mall designed just to take your money.",0.3612
363,Costa Maya,I'd recommend getting out of the port area immediately if you want a real experience.,0.4215
364,Costa Maya,Wasn't a fan of the Costa Maya port.,-0.2411
364,Costa Maya,"We ended up just taking a quick taxi to Mahahual for some street tacos which were excellent,",0.5719
364,Roatan,Roatan was nice,0.4215
364,Roatan,"We did a glass-bottom boat tour because my wife doesn't like to swim, and we still saw plenty of coral and fish.",-0.2755
364,Roatan,"The pier in Roatan is quite long, so be prepared for a bit of a hike if you aren't using the chairlift thing they have there.",0.2911
365,Cozumel,Cozumel: Avoid the main shopping strip unless you like being yelled at by jewelry salesmen.,0.0772
365,Costa Maya,Costa Maya: The ruins were cool,-0.1531
365,Costa Maya,the mosquitoes were brutal.,-0.6249
366,Costa Maya,We stayed on the ship during the Costa Maya stop.,-0.296
366,Cozumel,"However, we loved Cozumel!",0.636
366,Roatan,"In Roatan, we took the 'Best of Roatan' bus tour.",0.6369
366,Roatan,"It was a good way to see the island without much walking, which was perfect for us.",0.765
367,Cozumel,The reef there is in much better shape than Cozumel.,0.4404
367,Cozumel,"The boat pick-up was right near the pier, very efficient.",0.4754
367,Cozumel,"In Cozumel, the current was quite strong the day we were there, so the drift dive was a bit faster than I like.",0.7264
367,Costa Maya,"For Costa Maya, I decided to just relax.",0.4404
367,Costa Maya,It was a nice break from the ship's prices.,0.4215
368,Costa Maya,"The excursion we booked in Costa Maya was cancelled last minute, which was frustrating.",-0.5994
368,Costa Maya,"It was fine,",0.2023
368,Cozumel,Cozumel was much better; we did a cooking class where we learned to make authentic salsa and tamales.,0.4404
368,Cozumel,It was held at a beautiful location overlooking the ocean.,0.5994
368,Roatan,Roatan was my favorite though.,0.4588
368,Roatan,We went to a botanical garden and the smells of the tropical flowers were amazing.,0.5859
368,Roatan,"I wish we had more time in Roatan, six hours felt way too short to really see the whole island.",0.4019
369,Roatan,Roatan was much more laid back and the sloth park was worth every penny.,0.2263
369,Costa Maya,"Costa Maya was just okay, felt very artificial.",0.2263
370,Costa Maya,"I was really looking forward to the Mayan ruins in Costa Maya, and they did not disappoint.",-0.1635
370,Costa Maya,"It's a very long drive, nearly two hours each way, so be prepared for a lot of time on a bus.",0.2911
370,Roatan,Roatan was the most beautiful port aesthetically.,0.6361
370,Roatan,"It was professional and felt safe, and the views of the ocean from the top of the hills were breathtaking.",0.7717
370,Roatan,My only complaint is the organization at the Roatan pier-it was total chaos trying to find our tour operator among the hundreds of people holding signs.,-0.7346
371,Roatan,Roatan was also great for exploring.,0.6249
371,Roatan,We rented a water taxi from West End to West Bay for $5 and it was a fun little ride.,0.5106
371,Costa Maya,Costa Maya... meh.,-0.0772
372,Roatan,Roatan is beautiful,0.5994
372,Roatan,the poverty is very visible once you leave the tourist areas.,-0.5423
372,Roatan,The beach at Tabyana was nice,0.4215
372,Costa Maya,Costa Maya felt like a tourist trap.,0.0516
373,Cozumel,Cozumel was good for shopping.,0.4404
373,Cozumel,We got some great vanilla and leather goods.,0.6249
373,Costa Maya,Costa Maya was our 'lazy day'.,-0.3612
373,Costa Maya,"It's huge and free to use, which was nice.",0.8126
373,Costa Maya,"If you want a more authentic feel, Costa Maya might not be for you,",0.0772
373,Costa Maya,"for a relaxing day with a clear pool, it works.",0.7003
374,Cozumel,Cozumel was fantastic for our family.,0.5574
374,Cozumel,We went to Chankanaab and the kids loved the sea lion show and the lagoon.,0.5994
374,Cozumel,It's a very easy taxi ride from the pier.,0.4927
374,Roatan,Roatan was a bit more difficult with kids; the roads are bumpy and the excursions take a while to get to.,-0.4201
374,Roatan,"We did a beach day which was pretty,",0.4939
374,Roatan,the sand flies were an issue-make sure to bring the right repellent.,0.3182
374,Costa Maya,Costa Maya was our least favorite stop.,-0.569
374,Costa Maya,"We took a bus to some ruins and the guide was a bit boring, plus it was incredibly hot with very little shade.",-0.6369
375,Cozumel,"Loved the snorkeling in Cozumel, so many colorful fish!",0.636
375,Roatan,"Roatan was also great, we did a private island tour.",0.6249
375,Costa Maya,"Costa Maya was a bit disappointing as the beach was full of seagrass,",-0.4939
375,Costa Maya,the port itself is nice for a quick walk.,0.4215
377,Costa Maya,Costa Maya ruins are a must-see!,-0.4926
377,Costa Maya,Chaccoben is amazing.,0.5859
377,Costa Maya,The jungle setting makes you feel like Indiana Jones.,0.3612
377,Cozumel,Cozumel is better for water sports.,0.4404
378,Cozumel,I wish we had more time in Cozumel.,0.4019
378,Cozumel,We found a great little museum about the island's history that was almost empty.,0.5563
378,Roatan,"Roatan was okay,",0.2263
378,Roatan,very commercialized around the sloth attractions.,0.4215
378,Roatan,It felt a bit like an assembly line of tourists.,0.3612
378,Costa Maya,Costa Maya was actually better than I expected.,0.4404
378,Costa Maya,We did a paddle boarding excursion and the water was very calm and shallow.,0.3804
378,Costa Maya,It was a great workout and the guides were very helpful.,0.8016
379,Cozumel,"Cozumel was just okay for me, too many people.",0.2263
380,Roatan,"For those visiting Roatan, the monkeys are very clever, so watch your pockets!",0.5551
380,Roatan,We had a wonderful day at the Gumbalimba Park.,0.5719
380,Roatan,It was very well organized.,0.3384
380,Costa Maya,Costa Maya was our last stop.,-0.296
380,Costa Maya,"We found the port area to be very loud with music, which made it hard to relax.",0.3612
380,Cozumel,I would have liked to stay in Cozumel until sunset.,0.4215
381,Roatan,Roatan was easily my favorite stop.,0.4939
381,Roatan,"We booked a snorkeling trip and the reef was actually impressive, not just hype.",0.5106
381,Roatan,The water was calm and visibility was great.,0.7506
381,Cozumel,Cozumel was more flexible.,0.2944
381,Cozumel,We grabbed a taxi to a quieter beach area and just relaxed for a few hours.,0.4939
381,Cozumel,it was pleasant.,0.5106
382,Costa Maya,Costa Maya was the only port where I felt like time was poorly used.,0.3612
382,Costa Maya,"We did the ruins excursion and while the site itself was interesting, the long bus ride and early departure made it feel rushed and tiring.",-0.0516
382,Roatan,Roatan was much more enjoyable.,0.4927
382,Cozumel,"Cozumel we just wandered around downtown, which was easy and stress-free.",0.4404
383,Roatan,"Roatan felt more natural, less built up.",0.4201
383,Roatan,We did ziplining and it was a highlight.,0.34
383,Costa Maya,Costa Maya felt like a controlled environment.,0.3612
384,Cozumel,Cozumel ended up being my favorite because of how easy it was to explore.,0.7096
384,Cozumel,"We took a taxi to a beach club that limited guests, so it wasn't overcrowded.",-0.2263
384,Roatan,"Roatan was nice,",0.4215
385,Costa Maya,"Costa Maya had the opposite problem, more time",-0.4019
386,Roatan,Roatan was beautiful,0.5994
386,Roatan,also a bit chaotic when it came to getting to our excursion meeting point.,-0.4939
386,Roatan,"Once we got there, the beach was worth it.",0.2263
386,Costa Maya,Costa Maya felt like a missed opportunity since we didn't book anything.,0.4767
386,Costa Maya,The port area alone didn't hold our interest long.,-0.5393
386,Cozumel,"Cozumel was enjoyable, we did a snorkeling excursion that was well organized.",0.6124
387,Costa Maya,Costa Maya surprised me.,0.2263
387,Roatan,"Roatan was good for snorkeling, though it felt a bit rushed getting back to the ship.",0.4404
387,Cozumel,"Cozumel was very crowded the day we were there, which made it less enjoyable.",0.3832
388,Cozumel,"Cozumel was easy to navigate,",0.4404
389,Cozumel,Cozumel had better infrastructure,0.4404
390,Roatan,Roatan was enjoyable,0.4404
391,Cozumel,Cozumel was the easiest port to explore without planning.,0.4215
391,Cozumel,We just walked around and found a place to relax.,0.4404
391,Cozumel,had better scenery.,0.4404
391,Costa Maya,Costa Maya felt like you needed an excursion or else it was pretty limited.,0.5859
392,Roatan,Roatan ended up being the highlight for us.,0.34
392,Roatan,"We booked a small group excursion that included snorkeling and a short island tour, and it felt like a good mix of activity and relaxation.",0.8316
392,Costa Maya,"Costa Maya felt more like a constructed port experience, especially if you don't leave the main area.",0.448
392,Cozumel,Cozumel was easier to manage.,0.4215
392,Cozumel,"We went to a quieter beach away from the main port, which helped avoid the crowds.",-0.296
392,Costa Maya,"Overall, I think the itinerary works best if you plan ahead, especially for Costa Maya.",0.6369
393,Costa Maya,Costa Maya was my least favorite stop.,-0.569
393,Roatan,"Roatan was better, especially the beach we visited.",0.4404
394,Costa Maya,"We did a ruins excursion in Costa Maya and while it was interesting, the long bus ride made it feel rushed.",-0.0516
394,Roatan,Roatan was more relaxed and enjoyable.,0.7688
394,Cozumel,Cozumel had good options,0.4404
395,Roatan,Roatan had the best excursion options in my opinion.,0.6369
395,Roatan,We did snorkeling and a short island tour and it felt like a full day.,0.3612
395,Cozumel,Cozumel was fine,0.2023
396,Cozumel,"We preferred relaxing, so in Cozumel we went to a quieter beach and stayed there most of the day.",0.4939
396,Cozumel,transportation delays cut into our time.,-0.2732
397,Roatan,"Roatan was great for snorkeling, very clear water and not too crowded.",0.7902
397,Cozumel,Cozumel had a good balance,0.4404
398,Costa Maya,"Costa Maya was a bit disappointing because we didn't book anything in advance and ended up staying within the port complex, which felt artificial.",-0.4939
398,Cozumel,Cozumel redeemed things slightly.,0.3182
399,Cozumel,Cozumel was probably the easiest stop to enjoy without much effort.,0.5859
399,Cozumel,We walked around and relaxed.,0.4939
399,Cozumel,was more rewarding.,0.5709
399,Costa Maya,Costa Maya felt limited unless you had an excursion booked.,-0.2263
400,Costa Maya,"I think this itinerary works best if you prioritize excursions in advance, especially for Costa Maya, otherwise it can feel repetitive.",0.4939
401,Roatan,"Roatan was beautiful from the ship,",0.5994
402,Roatan,Roatan was the highlight for me.,0.34
402,Roatan,I did the scuba diving excursion and the reef is in incredible shape compared to other spots in the Caribbean.,0.0772
402,Cozumel,"In Cozumel, we did the 'Amazing Race' style scavenger hunt through the town.",0.5859
402,Cozumel,It was a fun way to see the backstreets and interact with locals rather than just sitting at a bar.,0.5106
402,Costa Maya,Costa Maya was our 'ship day'-we looked at the crowds on the pier and decided to just stay on board and enjoy the quiet pool.,0.4939
403,Costa Maya,"For Costa Maya, we did the Chaccoben ruins.",-0.4404
403,Costa Maya,I just wish we had more than six hours in Costa Maya because we felt very rushed getting back to the ship before all-aboard.,0.4019
404,Roatan,"Roatan was okay,",0.2263
406,Roatan,Roatan snorkeling is top tier.,0.2023
406,Roatan,Crystal clear water and tons of purple fans.,0.3818
406,Costa Maya,Costa Maya ruins were cool,-0.1531
407,Costa Maya,We did the Chaccoben Mayan ruins in Costa Maya and it was the best part of our vacation.,0.3182
407,Costa Maya,"Our guide, Leo, was so passionate about his heritage and explained the carvings in a way that made history come alive.",0.7886
407,Costa Maya,"It is a bit of a hike to the top of the structures, so wear good shoes.",0.6096
407,Roatan,Roatan was our last stop.,-0.296
407,Roatan,"It was picturesque,",0.3818
407,Cozumel,"Overall, the itinerary is great for history buffs and beach lovers alike, though I think the time allocation in Cozumel is almost too long-we were bored by 4 PM.",0.7506
408,Roatan,"Roatan was too crowded at the sloth place, felt like a tourist trap.",0.0516
408,Costa Maya,Stayed on the ship for Costa Maya because the port prices are a joke.,0.296
409,Costa Maya,I really appreciated the cultural excursion in Costa Maya called the 'Ancestral Kitchen.',0.5563
409,Cozumel,"Compare that to Cozumel, where everything feels like it's owned by a big corporation.",0.3612
409,Cozumel,We tried to find a local spot for lunch in Cozumel and ended up walking six blocks away from the waterfront to find a small taco stand that didn't have menus in English.,-0.2263
409,Cozumel,That was the best part of Cozumel!,0.6696
409,Roatan,"Roatan was stunningly beautiful, especially the drive over the mountain ridge,",0.5994
409,Roatan,the poverty is very visible once you leave the gated port area.,-0.5423
409,Roatan,I wish the cruise line did more to support the local infrastructure there because the roads are in rough shape.,0.6887
410,Cozumel,"Cozumel: The submarine tour was unique, seeing the shipwreck was the highlight for the kids.",0.34
410,Cozumel,Good mix of ports.,0.4404
411,Cozumel,The logistics of getting off the ship in Cozumel can be a nightmare if there are five ships in port like there were for us.,0.3612
411,Cozumel,Plan for at least 30 minutes just to get off the pier and past the security guards.,0.34
412,Costa Maya,The port in Costa Maya is very beautiful,0.6361
412,Costa Maya,15 dollars for a margarita is more than I pay in Tokyo!,-0.2396
412,Costa Maya,"We enjoyed the Cozumel ruins at San Gervasio, they are smaller than the ones in Costa Maya",0.1027
412,Cozumel,"We enjoyed the Cozumel ruins at San Gervasio, they are smaller than the ones in Costa Maya",0.1027
412,Costa Maya,very peaceful.,0.5413
412,Cozumel,very peaceful.,0.5413
412,Roatan,"Roatan was very green and lush, we enjoyed the botanical gardens.",0.5106
413,Cozumel,"Cozumel was easy to navigate on foot, I just spent the afternoon at the museum and then had some coffee at a local cafe.",0.4404
413,Costa Maya,Costa Maya was the only place I felt a bit uneasy because the taxi drivers are very aggressive when you walk out of the port gates.,-0.5413
414,Costa Maya,Costa Maya has some of the best beach clubs.,0.6369
414,Costa Maya,The food there is better than the ship food.,0.4404
414,Cozumel,"Cozumel is just okay, mostly for shopping.",0.2263
415,Roatan,We had a bit of a disaster in Roatan.,-0.6249
